id,reference,exposition,target_type,group_type,NMDS1,NMDS2,mean1,mean2
W3_18_2020,2020,north,hay_meadow,2020,-0.16145010157833722,-0.15202463303682162,-0.11173635142972259,0.11953103169259205
W3_18_2021,2021,north,hay_meadow,2021,-0.024922929894238083,0.024095649138771786,-0.02236579753931777,0.1905167811556726
W3_18_seeded,seeded,north,hay_meadow,seeded,-0.06215185951074461,-0.34001046763005793,0.5377147617840167,-0.09756544043457768
W3_19_2018,2018,north,dry_grassland,2018,0.9053671583466668,0.37278048279088266,-0.11340211503171282,-0.11907083492843955
W3_19_2019,2019,north,dry_grassland,2019,-0.5675999861391994,-0.512823688986768,-0.5579864812065191,-0.11310545854624686
W3_19_2020,2020,north,dry_grassland,2020,0.17163960273183257,-0.34274914874619167,-0.11173635142972259,0.11953103169259205
W3_19_2021,2021,north,dry_grassland,2021,0.1935222125926233,-0.34654434290029934,-0.02236579753931777,0.1905167811556726
W3_19_seeded,seeded,north,dry_grassland,seeded,0.03694668134163131,-0.3336912266016587,0.5377147617840167,-0.09756544043457768
W3_20_2018,2018,north,hay_meadow,2018,0.6728211044119444,-0.6572259192383563,-0.11340211503171282,-0.11907083492843955
W3_20_2019,2019,north,hay_meadow,2019,-0.5744838606875781,-0.4299426699501523,-0.5579864812065191,-0.11310545854624686
W3_20_2020,2020,north,hay_meadow,2020,-0.14281226830074711,-0.07036984173594442,-0.11173635142972259,0.11953103169259205
W3_20_2021,2021,north,hay_meadow,2021,0.1174785336274467,0.03803721269174904,-0.02236579753931777,0.1905167811556726
W3_20_seeded,seeded,north,hay_meadow,seeded,0.2186946368106598,0.38801565344288047,0.5377147617840167,-0.09756544043457768
W3_21_2018,2018,north,hay_meadow,2018,1.2322925154912083,0.2889005652927994,-0.11340211503171282,-0.11907083492843955
W3_21_2019,2019,north,hay_meadow,2019,-0.6544201987790248,-0.4951134746215148,-0.5579864812065191,-0.11310545854624686
W3_21_2020,2020,north,hay_meadow,2020,-0.13374139429384213,-0.5508015511165413,-0.11173635142972259,0.11953103169259205
W3_21_2021,2021,north,hay_meadow,2021,-0.016506166278337422,-0.25259867068583136,-0.02236579753931777,0.1905167811556726
W3_21_seeded,seeded,north,hay_meadow,seeded,-0.06519167549429467,-0.29628976320624045,0.5377147617840167,-0.09756544043457768
W3_22_2018,2018,north,dry_grassland,2018,0.6625561797797735,-0.7514195058321891,-0.11340211503171282,-0.11907083492843955
W3_22_2019,2019,north,dry_grassland,2019,-0.5121248742476541,-0.6092655281424156,-0.5579864812065191,-0.11310545854624686
W3_22_2020,2020,north,dry_grassland,2020,0.27476281834082306,-0.39322781459362294,-0.11173635142972259,0.11953103169259205
W3_22_2021,2021,north,dry_grassland,2021,0.2685947285167615,-0.10872134356006488,-0.02236579753931777,0.1905167811556726
W3_22_seeded,seeded,north,dry_grassland,seeded,0.06671388427590925,-0.2123428442467912,0.5377147617840167,-0.09756544043457768
W3_23_2018,2018,north,dry_grassland,2018,0.8494917200166302,-0.5446658900614304,-0.11340211503171282,-0.11907083492843955
W3_23_2019,2019,north,dry_grassland,2019,-0.48912844295478886,-0.6794311852233299,-0.5579864812065191,-0.11310545854624686
W3_23_2020,2020,north,dry_grassland,2020,0.09167421487056668,-0.021542941226483384,-0.11173635142972259,0.11953103169259205
W3_23_2021,2021,north,dry_grassland,2021,0.14384388254230868,0.010482844554631355,-0.02236579753931777,0.1905167811556726
W3_23_seeded,seeded,north,dry_grassland,seeded,0.017720111470313986,0.2226754376570894,0.5377147617840167,-0.09756544043457768
W3_24_2018,2018,north,hay_meadow,2018,1.0985855698997424,0.554658334666422,-0.11340211503171282,-0.11907083492843955
W3_24_2019,2019,north,hay_meadow,2019,-0.6548783361268855,-0.39042804244528734,-0.5579864812065191,-0.11310545854624686
W3_24_2020,2020,north,hay_meadow,2020,-0.12270318154642164,0.03224090356590851,-0.11173635142972259,0.11953103169259205
W3_24_2021,2021,north,hay_meadow,2021,0.06841580170645117,-0.11146735437899763,-0.02236579753931777,0.1905167811556726
W3_24_seeded,seeded,north,hay_meadow,seeded,0.10369450351565015,0.08473174608822494,0.5377147617840167,-0.09756544043457768
W4_01_2018,2018,north,dry_grassland,2018,0.9605245187004687,0.31583138449637743,-0.11340211503171282,-0.11907083492843955
W4_01_2019,2019,north,dry_grassland,2019,-0.33096194123386957,-0.6284881192926166,-0.5579864812065191,-0.11310545854624686
W4_01_2020,2020,north,dry_grassland,2020,0.09740479436858208,-0.3801591723099321,-0.11173635142972259,0.11953103169259205
W4_01_2021,2021,north,dry_grassland,2021,0.18510029488323648,-0.3215234177480144,-0.02236579753931777,0.1905167811556726
W4_01_seeded,seeded,north,dry_grassland,seeded,0.14862277546896757,-0.21398995978190427,0.5377147617840167,-0.09756544043457768
W4_02_2018,2018,north,hay_meadow,2018,0.5929514077278963,-0.6632083159819727,-0.11340211503171282,-0.11907083492843955
W4_02_2019,2019,north,hay_meadow,2019,-0.7228807298100444,-0.5181663597557684,-0.5579864812065191,-0.11310545854624686
W4_02_2020,2020,north,hay_meadow,2020,-0.12342025379075548,-0.06657384078831279,-0.11173635142972259,0.11953103169259205
W4_02_2021,2021,north,hay_meadow,2021,0.14988664949226943,0.14765139956114365,-0.02236579753931777,0.1905167811556726
W4_02_seeded,seeded,north,hay_meadow,seeded,0.25634734047906255,0.020439064096360274,0.5377147617840167,-0.09756544043457768
W4_03_2018,2018,north,dry_grassland,2018,1.0670235578691272,0.5860493872199745,-0.11340211503171282,-0.11907083492843955
W4_03_2019,2019,north,dry_grassland,2019,-0.8005256570103731,-0.30749752321216933,-0.5579864812065191,-0.11310545854624686
W4_03_2020,2020,north,dry_grassland,2020,0.07686674124883244,-0.3638873532727611,-0.11173635142972259,0.11953103169259205
W4_03_2021,2021,north,dry_grassland,2021,0.10872802343855914,-0.3698367327110168,-0.02236579753931777,0.1905167811556726
W4_03_seeded,seeded,north,dry_grassland,seeded,0.008390418081660179,-0.519096362460837,0.5377147617840167,-0.09756544043457768
W4_04_2018,2018,north,hay_meadow,2018,0.6217906151426226,-0.6991328753843228,-0.11340211503171282,-0.11907083492843955
W4_04_2019,2019,north,hay_meadow,2019,-0.7991814787667614,-0.2427969997678321,-0.5579864812065191,-0.11310545854624686
W4_04_2020,2020,north,hay_meadow,2020,0.2673874466462154,0.41294574829712494,-0.11173635142972259,0.11953103169259205
W4_04_2021,2021,north,hay_meadow,2021,0.5003382445604998,0.2876739835048797,-0.02236579753931777,0.1905167811556726
W4_04_seeded,seeded,north,hay_meadow,seeded,0.36834678263803927,0.07648386275205883,0.5377147617840167,-0.09756544043457768
W4_05_2018,2018,north,hay_meadow,2018,0.9910986301867865,0.6257295735401625,-0.11340211503171282,-0.11907083492843955
W4_05_2019,2019,north,hay_meadow,2019,-0.5829976953197152,-0.39714658837335026,-0.5579864812065191,-0.11310545854624686
W4_05_2020,2020,north,hay_meadow,2020,0.009058502213708816,-0.3302236140479637,-0.11173635142972259,0.11953103169259205
W4_05_2021,2021,north,hay_meadow,2021,0.14812908733308788,-0.5214940741745491,-0.02236579753931777,0.1905167811556726
W4_05_seeded,seeded,north,hay_meadow,seeded,0.1998862536279447,-0.5347228797849669,0.5377147617840167,-0.09756544043457768
W4_06_2018,2018,north,hay_meadow,2018,0.6635775343855456,-0.7822182411675342,-0.11340211503171282,-0.11907083492843955
W4_06_2019,2019,north,hay_meadow,2019,-0.6237911129579201,-0.38636481421807617,-0.5579864812065191,-0.11310545854624686
W4_06_2020,2020,north,hay_meadow,2020,-0.04393642546925779,-0.35890587189746714,-0.11173635142972259,0.11953103169259205
W4_06_2021,2021,north,hay_meadow,2021,0.09305491019960044,-0.29725939547065056,-0.02236579753931777,0.1905167811556726
W4_06_seeded,seeded,north,hay_meadow,seeded,0.1755536583254309,-0.09081936599007613,0.5377147617840167,-0.09756544043457768
W4_07_2018,2018,north,dry_grassland,2018,0.6639417334617914,-0.5729140108702077,-0.11340211503171282,-0.11907083492843955
W4_07_2019,2019,north,dry_grassland,2019,-0.5354105256256911,-0.5406196471718114,-0.5579864812065191,-0.11310545854624686
W4_07_2020,2020,north,dry_grassland,2020,0.10233581231492188,-0.4482674707906615,-0.11173635142972259,0.11953103169259205
W4_07_2021,2021,north,dry_grassland,2021,0.20240804384233282,-0.3416276629207552,-0.02236579753931777,0.1905167811556726
W4_07_seeded,seeded,north,dry_grassland,seeded,0.12095490907222545,-0.10873725596630024,0.5377147617840167,-0.09756544043457768
W4_08_2018,2018,north,dry_grassland,2018,0.83878863376099,-0.6491570671036396,-0.11340211503171282,-0.11907083492843955
W4_08_2019,2019,north,dry_grassland,2019,-0.5616154252591175,-0.40863914953976205,-0.5579864812065191,-0.11310545854624686
W4_08_2020,2020,north,dry_grassland,2020,-0.1421231571299513,-0.09140443639826747,-0.11173635142972259,0.11953103169259205
W4_08_2021,2021,north,dry_grassland,2021,0.16345762529055044,-0.1196588111607881,-0.02236579753931777,0.1905167811556726
W4_08_seeded,seeded,north,dry_grassland,seeded,0.17989316634983138,0.12394724171912942,0.5377147617840167,-0.09756544043457768
W4_09_2018,2018,north,hay_meadow,2018,1.0254260820592715,0.6098706990093455,-0.11340211503171282,-0.11907083492843955
W4_09_2019,2019,north,hay_meadow,2019,-0.7852903154805926,-0.30278883875948714,-0.5579864812065191,-0.11310545854624686
W4_09_2020,2020,north,hay_meadow,2020,0.12668550251414834,0.16505717688234253,-0.11173635142972259,0.11953103169259205
W4_09_2021,2021,north,hay_meadow,2021,0.05451541003183675,0.13496291462330728,-0.02236579753931777,0.1905167811556726
W4_09_seeded,seeded,north,hay_meadow,seeded,0.4203744120471776,0.39460202014596835,0.5377147617840167,-0.09756544043457768
W4_10_2018,2018,north,hay_meadow,2018,1.069186060010803,0.38094923773278416,-0.11340211503171282,-0.11907083492843955
W4_10_2019,2019,north,hay_meadow,2019,-0.507408285807089,-0.6472341242976856,-0.5579864812065191,-0.11310545854624686
W4_10_2020,2020,north,hay_meadow,2020,-0.006607705394631359,-0.15198568267250134,-0.11173635142972259,0.11953103169259205
W4_10_2021,2021,north,hay_meadow,2021,0.19451412490716793,-0.1579825768703442,-0.02236579753931777,0.1905167811556726
W4_10_seeded,seeded,north,hay_meadow,seeded,0.3713159256887311,-0.3134006303820756,0.5377147617840167,-0.09756544043457768
W4_11_2018,2018,north,dry_grassland,2018,0.694079525593493,-0.6391530290832134,-0.11340211503171282,-0.11907083492843955
W4_11_2019,2019,north,dry_grassland,2019,-0.503398090308166,-0.4123179309179122,-0.5579864812065191,-0.11310545854624686
W4_11_2020,2020,north,dry_grassland,2020,0.020238480179541184,-0.25823136841940475,-0.11173635142972259,0.11953103169259205
W4_11_2021,2021,north,dry_grassland,2021,0.20265441215968405,-0.27116120988990894,-0.02236579753931777,0.1905167811556726
W4_11_seeded,seeded,north,dry_grassland,seeded,0.23953900643501927,-0.08460525294596186,0.5377147617840167,-0.09756544043457768
W4_12_2018,2018,north,dry_grassland,2018,0.7086650347282905,-0.6548962089115112,-0.11340211503171282,-0.11907083492843955
W4_12_2019,2019,north,dry_grassland,2019,-0.5088121525351099,-0.38520144576899457,-0.5579864812065191,-0.11310545854624686
W4_12_2020,2020,north,dry_grassland,2020,0.03431736409288175,0.06963269774147277,-0.11173635142972259,0.11953103169259205
W4_12_2021,2021,north,dry_grassland,2021,0.24130599405558364,0.06432293710828785,-0.02236579753931777,0.1905167811556726
W4_12_seeded,seeded,north,dry_grassland,seeded,0.15855513545191546,0.08948674586633831,0.5377147617840167,-0.09756544043457768
W4_13_2018,2018,north,dry_grassland,2018,0.9010998783471222,0.40708983303957713,-0.11340211503171282,-0.11907083492843955
W4_13_2019,2019,north,dry_grassland,2019,-0.4702267984813523,-0.4708598085608897,-0.5579864812065191,-0.11310545854624686
W4_13_2020,2020,north,dry_grassland,2020,0.12355276366189337,0.047954753760021354,-0.11173635142972259,0.11953103169259205
W4_13_2021,2021,north,dry_grassland,2021,0.2061155797271167,0.2709678936925274,-0.02236579753931777,0.1905167811556726
W4_13_seeded,seeded,north,dry_grassland,seeded,0.19274169094230087,0.05809619519292443,0.5377147617840167,-0.09756544043457768
W4_14_2018,2018,north,hay_meadow,2018,1.0769769492224368,0.11555256183833759,-0.11340211503171282,-0.11907083492843955
W4_14_2019,2019,north,hay_meadow,2019,-0.9066244603073507,-0.4418914363821902,-0.5579864812065191,-0.11310545854624686
W4_14_2020,2020,north,hay_meadow,2020,0.2760518790949747,0.2547958132639084,-0.11173635142972259,0.11953103169259205
W4_14_2021,2021,north,hay_meadow,2021,0.14853008342026394,0.18346514166020575,-0.02236579753931777,0.1905167811556726
W4_14_seeded,seeded,north,hay_meadow,seeded,-0.018142726482736574,0.3042052789167796,0.5377147617840167,-0.09756544043457768
W4_15_2018,2018,north,hay_meadow,2018,0.9695820361580173,0.6634679424221216,-0.11340211503171282,-0.11907083492843955
W4_15_2019,2019,north,hay_meadow,2019,-1.0179336830420427,-0.487955837158106,-0.5579864812065191,-0.11310545854624686
W4_15_2020,2020,north,hay_meadow,2020,-0.032372551174807994,-0.20163853175339977,-0.11173635142972259,0.11953103169259205
W4_15_2021,2021,north,hay_meadow,2021,0.29235861298470495,-0.18017285826928675,-0.02236579753931777,0.1905167811556726
W4_15_seeded,seeded,north,hay_meadow,seeded,-0.16200552203109836,-0.3404415348355094,0.5377147617840167,-0.09756544043457768
W4_16_2018,2018,north,dry_grassland,2018,0.8387080735102146,-0.5088710002018402,-0.11340211503171282,-0.11907083492843955
W4_16_2019,2019,north,dry_grassland,2019,-0.8450500824141065,-0.3564309015156883,-0.5579864812065191,-0.11310545854624686
W4_16_2020,2020,north,dry_grassland,2020,-0.14580760487201744,-0.2341462672534585,-0.11173635142972259,0.11953103169259205
W4_16_2021,2021,north,dry_grassland,2021,0.25411687395069765,-0.30429723649590945,-0.02236579753931777,0.1905167811556726
W4_16_seeded,seeded,north,dry_grassland,seeded,-0.043153792199290095,-0.1568269705228945,0.5377147617840167,-0.09756544043457768
W4_17_2018,2018,north,dry_grassland,2018,0.8214290641537165,-0.6682209054171669,-0.11340211503171282,-0.11907083492843955
W4_17_2019,2019,north,dry_grassland,2019,-0.5754418389516185,-0.3475961123893282,-0.5579864812065191,-0.11310545854624686
W4_17_2020,2020,north,dry_grassland,2020,-0.018876601855272502,0.04481641717217464,-0.11173635142972259,0.11953103169259205
W4_17_2021,2021,north,dry_grassland,2021,0.09133348660821554,-0.16642858075129865,-0.02236579753931777,0.1905167811556726
W4_17_seeded,seeded,north,dry_grassland,seeded,0.18698046525511816,0.07976676292106033,0.5377147617840167,-0.09756544043457768
W4_18_2018,2018,north,hay_meadow,2018,0.9042204832276534,0.25964888428155264,-0.11340211503171282,-0.11907083492843955
W4_18_2019,2019,north,hay_meadow,2019,-0.5589196293464072,-0.18774323253038988,-0.5579864812065191,-0.11310545854624686
W4_18_2020,2020,north,hay_meadow,2020,0.13982836783067823,-0.4645023784651235,-0.11173635142972259,0.11953103169259205
W4_18_2021,2021,north,hay_meadow,2021,0.30508570816987196,-0.09856558321366174,-0.02236579753931777,0.1905167811556726
W4_18_seeded,seeded,north,hay_meadow,seeded,0.1569871539029045,-0.1627433741119635,0.5377147617840167,-0.09756544043457768
W4_19_2018,2018,north,hay_meadow,2018,0.9550831453504489,0.2558505785918943,-0.11340211503171282,-0.11907083492843955
W4_19_2019,2019,north,hay_meadow,2019,-0.39640202285282933,-0.5329232141095758,-0.5579864812065191,-0.11310545854624686
W4_19_2020,2020,north,hay_meadow,2020,-1.0712997695658202e-4,-0.3472964652367024,-0.11173635142972259,0.11953103169259205
W4_19_2021,2021,north,hay_meadow,2021,0.09728469534137814,-0.4190715542684194,-0.02236579753931777,0.1905167811556726
W4_19_seeded,seeded,north,hay_meadow,seeded,0.0735963231460599,-0.374636127913452,0.5377147617840167,-0.09756544043457768
W4_20_2018,2018,north,dry_grassland,2018,0.742176572381637,-0.5525365953691841,-0.11340211503171282,-0.11907083492843955
W4_20_2019,2019,north,dry_grassland,2019,-0.5673499833838336,-0.36577175667341805,-0.5579864812065191,-0.11310545854624686
W4_20_2020,2020,north,dry_grassland,2020,-0.13588203646284816,-0.38702168105610546,-0.11173635142972259,0.11953103169259205
W4_20_2021,2021,north,dry_grassland,2021,0.07639358825712395,-0.4952418079171976,-0.02236579753931777,0.1905167811556726
W4_20_seeded,seeded,north,dry_grassland,seeded,0.18214717045727458,-0.31421011619034045,0.5377147617840167,-0.09756544043457768
W4_21_2018,2018,north,hay_meadow,2018,0.7332341612950343,-0.561584098799433,-0.11340211503171282,-0.11907083492843955
W4_21_2019,2019,north,hay_meadow,2019,-0.4536449388105268,-0.07671730279396823,-0.5579864812065191,-0.11310545854624686
W4_21_2020,2020,north,hay_meadow,2020,-0.06572610356150362,-0.024139549281727193,-0.11173635142972259,0.11953103169259205
W4_21_2021,2021,north,hay_meadow,2021,0.05850065491741933,0.07275444273383551,-0.02236579753931777,0.1905167811556726
W4_21_seeded,seeded,north,hay_meadow,seeded,0.08384056531332076,0.25812862875241266,0.5377147617840167,-0.09756544043457768
W4_22_2018,2018,north,hay_meadow,2018,0.5970096482892783,0.5484915615647737,-0.11340211503171282,-0.11907083492843955
W4_22_2019,2019,north,hay_meadow,2019,-0.5105282156056616,-0.26771017404861747,-0.5579864812065191,-0.11310545854624686
W4_22_2020,2020,north,hay_meadow,2020,-0.11830543891789629,-0.1805049986010339,-0.11173635142972259,0.11953103169259205
W4_22_2021,2021,north,hay_meadow,2021,-0.19785103201599274,0.05941478394161479,-0.02236579753931777,0.1905167811556726
W4_22_seeded,seeded,north,hay_meadow,seeded,0.014199550958045717,-0.08219071728125785,0.5377147617840167,-0.09756544043457768
W4_23_2018,2018,north,dry_grassland,2018,0.6435059999889016,-0.5464746942602263,-0.11340211503171282,-0.11907083492843955
W4_23_2019,2019,north,dry_grassland,2019,-0.3236516124370537,-0.5463981431536287,-0.5579864812065191,-0.11310545854624686
W4_23_2020,2020,north,dry_grassland,2020,-0.02584616000592621,-0.13102080734548943,-0.11173635142972259,0.11953103169259205
