id,plot,site,esy,reference,exposition,sand_ratio,substrate_depth,target_type,seed_density,survey_year,longitude,latitude,elevation,plot_size,botanist,givd_id,source,NMDS1,NMDS2,mean_reference,sd_reference,recovery_completeness
L5_03_2021,L5_03,5,V15,2021,south,0,15,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.4050836339865719,0.5031857680471877,0.512,0.337,-0.917
L5_03_seeded,L5_03,5,R1A,seeded,south,0,15,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,1.0948337155909804,0.10933350212640429,0.512,0.337,0.583
L5_04_2018,L5_04,5,V15,2018,south,0,15,hay_meadow,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.162225088946196,-0.08823391596678426,0.478,0.186,-1.64
L5_04_2019,L5_04,5,V37,2019,south,0,15,hay_meadow,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.6726431276694553,0.3846142425945535,0.478,0.186,-1.151
L5_04_2020,L5_04,5,V38,2020,south,0,15,hay_meadow,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.46925122010594716,0.43963773486951024,0.478,0.186,-0.947
L5_04_2021,L5_04,5,V38,2021,south,0,15,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.4621907359007273,0.5262337180033477,0.478,0.186,-0.94
L5_04_seeded,L5_04,5,R22,seeded,south,0,15,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.6716559743508858,-0.42587694884167,0.478,0.186,0.194
L5_05_2018,L5_05,5,V37,2018,south,25,15,hay_meadow,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.1577897568904993,-0.20559244360446347,0.478,0.186,-1.636
L5_05_2019,L5_05,5,V38,2019,south,25,15,hay_meadow,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.6982711233884651,0.6032529513937913,0.478,0.186,-1.176
L5_05_2020,L5_05,5,V38,2020,south,25,15,hay_meadow,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.34401187296239627,0.48928608005004165,0.478,0.186,-0.822
L5_05_2021,L5_05,5,V38,2021,south,25,15,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.40090598201457456,0.6269021620964996,0.478,0.186,-0.879
L5_05_seeded,L5_05,5,R22,seeded,south,25,15,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.7394925783195743,-0.792172479031391,0.478,0.186,0.261
L5_06_2018,L5_06,5,V,2018,south,25,15,dry_grassland,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-0.9439936533683554,-0.19355399461472164,0.512,0.337,-1.456
L5_06_2019,L5_06,5,V,2019,south,25,15,dry_grassland,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.6593238535539322,0.5104093613620142,0.512,0.337,-1.171
L5_06_2020,L5_06,5,R,2020,south,25,15,dry_grassland,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.16704895365304256,0.6627487906210833,0.512,0.337,-0.679
L5_06_2021,L5_06,5,R,2021,south,25,15,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.06792191253871513,0.7021060674765365,0.512,0.337,-0.58
L5_06_seeded,L5_06,5,R1A,seeded,south,25,15,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.6571929089645289,0.6588770283439814,0.512,0.337,0.145
L5_07_2018,L5_07,5,V,2018,south,25,15,dry_grassland,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-0.9703874361208822,-0.31556972419729007,0.512,0.337,-1.482
L5_07_2019,L5_07,5,V37,2019,south,25,15,dry_grassland,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.3155086117245092,0.14156662686495036,0.512,0.337,-0.828
L5_07_2020,L5_07,5,V37,2020,south,25,15,dry_grassland,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.3838112519037003,0.4724765188079077,0.512,0.337,-0.896
L5_07_2021,L5_07,5,V38,2021,south,25,15,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.13305330181137998,0.6344019714006394,0.512,0.337,-0.645
L5_07_seeded,L5_07,5,R1A,seeded,south,25,15,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,1.1249467360336132,0.21268251220808534,0.512,0.337,0.613
L5_08_2018,L5_08,5,V37,2018,south,25,15,hay_meadow,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-0.968794822065481,-0.33815753161340234,0.478,0.186,-1.447
L5_08_2019,L5_08,5,S32,2019,south,25,15,hay_meadow,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.48146933941392184,0.2358133302931665,0.478,0.186,-0.959
L5_08_2020,L5_08,5,?,2020,south,25,15,hay_meadow,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.25833553305904344,0.24769344959912462,0.478,0.186,-0.736
L5_08_2021,L5_08,5,S32,2021,south,25,15,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.20749506309363347,0.6049059469677374,0.478,0.186,-0.685
L5_08_seeded,L5_08,5,R22,seeded,south,25,15,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.6931193816631993,-0.6412711833867185,0.478,0.186,0.215
L5_09_2018,L5_09,5,V37,2018,south,50,15,hay_meadow,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.2318772148452053,-0.096494807985055,0.478,0.186,-1.71
L5_09_2019,L5_09,5,V,2019,south,50,15,hay_meadow,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.39066681758176425,0.0450891570474075,0.478,0.186,-0.869
L5_09_2020,L5_09,5,R22,2020,south,50,15,hay_meadow,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.12638948932423097,0.20750259674308874,0.478,0.186,-0.604
L5_09_2021,L5_09,5,R,2021,south,50,15,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.11098444471668387,0.26339979359522375,0.478,0.186,-0.589
L5_09_seeded,L5_09,5,R22,seeded,south,50,15,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.8634227097935728,-0.5334171812955122,0.478,0.186,0.385
L5_10_2018,L5_10,5,V37,2018,south,50,15,dry_grassland,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.2265796073620634,-0.20605644611890347,0.512,0.337,-1.739
L5_10_2019,L5_10,5,V37,2019,south,50,15,dry_grassland,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.3978749348928868,0.4062197964819743,0.512,0.337,-0.91
L5_10_2020,L5_10,5,V37,2020,south,50,15,dry_grassland,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.25573105269833085,0.4261129382558252,0.512,0.337,-0.768
L5_10_2021,L5_10,5,V38,2021,south,50,15,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.24067429293854084,0.6712914869295988,0.512,0.337,-0.753
L5_10_seeded,L5_10,5,R1A,seeded,south,50,15,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,1.0572308975964135,0.36818742215149547,0.512,0.337,0.545
L5_11_2018,L5_11,5,V37,2018,south,50,15,dry_grassland,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.2460229651586376,-0.059187396191498494,0.512,0.337,-1.758
L5_11_2019,L5_11,5,V37,2019,south,50,15,dry_grassland,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.4686038793085393,0.3608251523997019,0.512,0.337,-0.981
L5_11_2020,L5_11,5,V37,2020,south,50,15,dry_grassland,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.2307634841650916,0.3281844752590299,0.512,0.337,-0.743
L5_11_2021,L5_11,5,V38,2021,south,50,15,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.13150676184479493,0.4093098896997485,0.512,0.337,-0.644
L5_11_seeded,L5_11,5,R1A,seeded,south,50,15,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,1.1129138711460773,0.39270573524374197,0.512,0.337,0.601
L5_12_2018,L5_12,5,V37,2018,south,50,15,hay_meadow,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.2129780577282732,-0.20314967988498386,0.478,0.186,-1.691
L5_12_2019,L5_12,5,V37,2019,south,50,15,hay_meadow,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.5604507811015442,0.410737791430159,0.478,0.186,-1.038
L5_12_2020,L5_12,5,V37,2020,south,50,15,hay_meadow,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.28670921731926835,0.44848673114555404,0.478,0.186,-0.765
L5_12_2021,L5_12,5,V38,2021,south,50,15,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.3862133701176968,0.6835128605070794,0.478,0.186,-0.864
L5_12_seeded,L5_12,5,R22,seeded,south,50,15,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.6536289441932589,-0.5990090598912844,0.478,0.186,0.176
L5_13_2018,L5_13,5,V37,2018,south,0,30,hay_meadow,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.1350025139485238,-0.13840961364753016,0.478,0.186,-1.613
L5_13_2019,L5_13,5,V15,2019,south,0,30,hay_meadow,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.6453216179313804,0.2513270031864679,0.478,0.186,-1.123
L5_13_2020,L5_13,5,V38,2020,south,0,30,hay_meadow,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.4983474480353941,0.3702387819086056,0.478,0.186,-0.976
L5_13_2021,L5_13,5,V38,2021,south,0,30,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.10029928166272699,0.32925754662048623,0.478,0.186,-0.578
L5_13_seeded,L5_13,5,R22,seeded,south,0,30,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.8004238131791153,-0.4271471999771443,0.478,0.186,0.322
L5_14_2018,L5_14,5,V,2018,south,0,30,dry_grassland,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-0.9545291207384098,0.05381228425667426,0.512,0.337,-1.467
L5_14_2019,L5_14,5,V38,2019,south,0,30,dry_grassland,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.7592140763447749,0.5740812294873211,0.512,0.337,-1.271
L5_14_2020,L5_14,5,V,2020,south,0,30,dry_grassland,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.5049948560916236,0.44302592855103784,0.512,0.337,-1.017
L5_14_2021,L5_14,5,V38,2021,south,0,30,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.6890953972402709,0.46772086080683534,0.512,0.337,-1.201
L5_14_seeded,L5_14,5,R1A,seeded,south,0,30,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.694405831527531,0.40153453436229053,0.512,0.337,0.182
L5_15_2018,L5_15,5,V37,2018,south,0,30,dry_grassland,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-0.7481548163890651,-0.1467537315750817,0.512,0.337,-1.26
L5_15_2019,L5_15,5,V37,2019,south,0,30,dry_grassland,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.7601282388084802,0.191692662777465,0.512,0.337,-1.272
L5_15_2020,L5_15,5,V38,2020,south,0,30,dry_grassland,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.4893837077083933,0.271216155447939,0.512,0.337,-1.001
L5_15_2021,L5_15,5,V38,2021,south,0,30,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.25426278449826545,0.2972612177924775,0.512,0.337,-0.766
L5_15_seeded,L5_15,5,R1A,seeded,south,0,30,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.8966475801221799,0.687899757589528,0.512,0.337,0.385
L5_16_2018,L5_16,5,V15,2018,south,0,30,hay_meadow,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-0.9149992976545687,-0.32079102366048073,0.478,0.186,-1.393
L5_16_2019,L5_16,5,V37,2019,south,0,30,hay_meadow,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.46635413757050265,0.45658197030575565,0.478,0.186,-0.944
L5_16_2020,L5_16,5,V38,2020,south,0,30,hay_meadow,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.3050961829902056,0.3575292278719977,0.478,0.186,-0.783
L5_16_2021,L5_16,5,V38,2021,south,0,30,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.3780815791458997,0.48357653247425186,0.478,0.186,-0.856
L5_16_seeded,L5_16,5,R22,seeded,south,0,30,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.7999283665138219,-0.6130874177762276,0.478,0.186,0.322
L5_17_2018,L5_17,5,V37,2018,south,25,30,hay_meadow,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.0888310901125493,-0.07835151771735617,0.478,0.186,-1.567
L5_17_2019,L5_17,5,V37,2019,south,25,30,hay_meadow,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.7717414816075632,0.7347629328859688,0.478,0.186,-1.25
L5_17_2020,L5_17,5,V37,2020,south,25,30,hay_meadow,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.2726406536455217,0.37642821358091216,0.478,0.186,-0.751
L5_17_2021,L5_17,5,V15,2021,south,25,30,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.21144737818291895,0.2813958009040107,0.478,0.186,-0.689
L5_17_seeded,L5_17,5,R22,seeded,south,25,30,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.9106284792186876,-0.6680707947220895,0.478,0.186,0.433
L5_18_2018,L5_18,5,V37,2018,south,25,30,dry_grassland,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.3531083738284206,-0.20988553712361235,0.512,0.337,-1.865
L5_18_2019,L5_18,5,V37,2019,south,25,30,dry_grassland,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.43280126962654997,0.23746626020270062,0.512,0.337,-0.945
L5_18_2020,L5_18,5,V37,2020,south,25,30,dry_grassland,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.15440892443173856,0.4698250127240488,0.512,0.337,-0.666
L5_18_2021,L5_18,5,V15,2021,south,25,30,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.3098075137597397,0.5425521795663897,0.512,0.337,-0.822
L5_18_seeded,L5_18,5,R22,seeded,south,25,30,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,1.161215493194178,0.21854221968711224,0.512,0.337,0.649
L5_19_2018,L5_19,5,V37,2018,south,25,30,hay_meadow,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.082851020854133,-0.25243814352647,0.478,0.186,-1.561
L5_19_2019,L5_19,5,V37,2019,south,25,30,hay_meadow,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.5232851913237742,0.04681757693484825,0.478,0.186,-1.001
L5_19_2020,L5_19,5,V15,2020,south,25,30,hay_meadow,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.29503890134797284,0.35565775081491613,0.478,0.186,-0.773
L5_19_2021,L5_19,5,V,2021,south,25,30,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.5696214591286464,0.5212443012768393,0.478,0.186,-1.048
L5_19_seeded,L5_19,5,R22,seeded,south,25,30,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.9950032895927395,-0.5635738034051718,0.478,0.186,0.517
L5_20_2018,L5_20,5,V37,2018,south,25,30,dry_grassland,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-0.9775047142407428,-0.3413146316364341,0.512,0.337,-1.49
L5_20_2019,L5_20,5,V37,2019,south,25,30,dry_grassland,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.37334567470439567,0.04649800483272556,0.512,0.337,-0.885
L5_20_2020,L5_20,5,V15,2020,south,25,30,dry_grassland,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.10335574315035743,0.38435702199801763,0.512,0.337,-0.615
L5_20_2021,L5_20,5,V,2021,south,25,30,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.2680555136321757,0.5082693558461472,0.512,0.337,-0.78
L5_20_seeded,L5_20,5,R1A,seeded,south,25,30,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.9656521514663491,0.5258394618071873,0.512,0.337,0.454
L5_21_2018,L5_21,5,V37,2018,south,50,30,dry_grassland,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.0516892516311778,-0.015390398033835974,0.512,0.337,-1.564
L5_21_2019,L5_21,5,R,2019,south,50,30,dry_grassland,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.8577503626050178,0.7150373625610619,0.512,0.337,-1.37
L5_21_2020,L5_21,5,R,2020,south,50,30,dry_grassland,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.359363510202749,0.40156641567077783,0.512,0.337,-0.871
L5_21_2021,L5_21,5,R,2021,south,50,30,dry_grassland,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.5038856443193335,0.5599723186602991,0.512,0.337,-1.016
L5_21_seeded,L5_21,5,R1A,seeded,south,50,30,dry_grassland,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.883057012969834,0.6978042306128721,0.512,0.337,0.371
L5_22_2018,L5_22,5,V37,2018,south,50,30,hay_meadow,4,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.2283548962509099,-0.182502782198343,0.478,0.186,-1.706
L5_22_2019,L5_22,5,V37,2019,south,50,30,hay_meadow,4,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.46599923874564697,0.17226715466486833,0.478,0.186,-0.944
L5_22_2020,L5_22,5,V37,2020,south,50,30,hay_meadow,4,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.4038414392815775,0.3831876143164154,0.478,0.186,-0.882
L5_22_2021,L5_22,5,R1A,2021,south,50,30,hay_meadow,4,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.20477945085327162,0.46852768102714254,0.478,0.186,-0.683
L5_22_seeded,L5_22,5,R22,seeded,south,50,30,hay_meadow,4,seeded,1288828,4883968,314,6,NA,NA,experiment,0.7246872646161496,-0.8173332591839143,0.478,0.186,0.247
L5_23_2018,L5_23,5,V37,2018,south,50,30,dry_grassland,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.2273669995224115,-0.2295032500852164,0.512,0.337,-1.739
L5_23_2019,L5_23,5,V15,2019,south,50,30,dry_grassland,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.5825736587711066,0.2762785458644772,0.512,0.337,-1.095
L5_23_2020,L5_23,5,V37,2020,south,50,30,dry_grassland,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.1950797703818492,0.3662086457012378,0.512,0.337,-0.707
L5_23_2021,L5_23,5,V15,2021,south,50,30,dry_grassland,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.20010112688960752,0.4947074804751327,0.512,0.337,-0.712
L5_23_seeded,L5_23,5,R1A,seeded,south,50,30,dry_grassland,8,seeded,1288828,4883968,314,6,NA,NA,experiment,1.134919585314974,0.23732705641386692,0.512,0.337,0.623
L5_24_2018,L5_24,5,V37,2018,south,50,30,hay_meadow,8,2018,1288828,4883968,314,6,Simon Reith,NA,experiment,-1.2180372324288293,-0.23898900681202415,0.478,0.186,-1.696
L5_24_2019,L5_24,5,V37,2019,south,50,30,hay_meadow,8,2019,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.5591334579407197,0.055835957283693005,0.478,0.186,-1.037
L5_24_2020,L5_24,5,R1A,2020,south,50,30,hay_meadow,8,2020,1288828,4883968,314,6,Jakob Huber,NA,experiment,-0.29870722175087205,0.3547274622239879,0.478,0.186,-0.777
L5_24_2021,L5_24,5,R,2021,south,50,30,hay_meadow,8,2021,1288828,4883968,314,6,Markus Bauer,NA,experiment,-0.3259525025725283,0.4127325698638747,0.478,0.186,-0.804
L5_24_seeded,L5_24,5,R22,seeded,south,50,30,hay_meadow,8,seeded,1288828,4883968,314,6,NA,NA,experiment,0.6439154341806262,-0.5212731117989795,0.478,0.186,0.166
L6_01_2018,L6_01,6,V,2018,south,0,15,dry_grassland,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.8186591160102432,-0.5089098366575056,0.512,0.337,-1.331
L6_01_2019,L6_01,6,V38,2019,south,0,15,dry_grassland,8,2019,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.5533388673794984,0.2522974880882463,0.512,0.337,-1.065
L6_01_2020,L6_01,6,V38,2020,south,0,15,dry_grassland,8,2020,1289197,4884032,314,6,Katharina Beck,NA,experiment,-0.21244614856907781,0.3463878999504741,0.512,0.337,-0.724
L6_01_2021,L6_01,6,R1A,2021,south,0,15,dry_grassland,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.004915182036874081,0.569958158204504,0.512,0.337,-0.517
L6_01_seeded,L6_01,6,R1A,seeded,south,0,15,dry_grassland,8,seeded,1289197,4884032,314,6,NA,NA,experiment,1.022014492467301,0.5790410022691911,0.512,0.337,0.51
L6_02_2018,L6_02,6,V,2018,south,0,15,hay_meadow,8,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.7424555989002369,-0.49749259473388463,0.478,0.186,-1.22
L6_02_2019,L6_02,6,V37,2019,south,0,15,hay_meadow,8,2019,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.7262847298085264,0.48392373654003956,0.478,0.186,-1.204
L6_02_2020,L6_02,6,V38,2020,south,0,15,hay_meadow,8,2020,1289197,4884032,314,6,Katharina Beck,NA,experiment,-0.23432351762694303,0.5337520252306452,0.478,0.186,-0.712
L6_02_2021,L6_02,6,R1A,2021,south,0,15,hay_meadow,8,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.07887435720435208,0.44527122345805126,0.478,0.186,-0.557
L6_02_seeded,L6_02,6,R22,seeded,south,0,15,hay_meadow,8,seeded,1289197,4884032,314,6,NA,NA,experiment,0.8147171606879737,-0.5774131651163132,0.478,0.186,0.337
L6_03_2018,L6_03,6,V37,2018,south,0,15,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-1.1729272455296489,0.21459838214272353,0.512,0.337,-1.685
L6_03_2019,L6_03,6,V38,2019,south,0,15,dry_grassland,4,2019,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.6980810889305534,0.4295623454317195,0.512,0.337,-1.21
L6_03_2020,L6_03,6,V38,2020,south,0,15,dry_grassland,4,2020,1289197,4884032,314,6,Katharina Beck,NA,experiment,-0.36817235572057166,0.7309303516456128,0.512,0.337,-0.88
L6_03_2021,L6_03,6,V38,2021,south,0,15,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.19229682873441659,0.6080270543521165,0.512,0.337,-0.704
L6_03_seeded,L6_03,6,R1A,seeded,south,0,15,dry_grassland,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.9034504922713541,0.5450145913384515,0.512,0.337,0.391
L6_04_2018,L6_04,6,V,2018,south,0,15,hay_meadow,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-0.8128582305172928,-0.37951795195549126,0.478,0.186,-1.291
L6_04_2019,L6_04,6,V38,2019,south,0,15,hay_meadow,4,2019,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.3855940250088753,0.08625162697981585,0.478,0.186,-0.864
L6_04_2020,L6_04,6,V38,2020,south,0,15,hay_meadow,4,2020,1289197,4884032,314,6,Katharina Beck,NA,experiment,-0.058609302714181265,0.35197415530420145,0.478,0.186,-0.537
L6_04_2021,L6_04,6,V38,2021,south,0,15,hay_meadow,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.1548723215820429,0.2914984818859301,0.478,0.186,-0.633
L6_04_seeded,L6_04,6,R22,seeded,south,0,15,hay_meadow,4,seeded,1289197,4884032,314,6,NA,NA,experiment,0.7455173329386867,-0.7518646531652431,0.478,0.186,0.268
L6_05_2018,L6_05,6,V37,2018,south,25,15,dry_grassland,4,2018,1289197,4884032,314,6,Simon Reith,NA,experiment,-1.0963271173284057,-0.41602781479198353,0.512,0.337,-1.608
L6_05_2019,L6_05,6,V38,2019,south,25,15,dry_grassland,4,2019,1289197,4884032,314,6,Linda Weggler,NA,experiment,-0.24482839686401978,0.3628114077457497,0.512,0.337,-0.757
L6_05_2020,L6_05,6,R,2020,south,25,15,dry_grassland,4,2020,1289197,4884032,314,6,Katharina Beck,NA,experiment,-0.07563223759705454,0.316540878680778,0.512,0.337,-0.588
L6_05_2021,L6_05,6,V37,2021,south,25,15,dry_grassland,4,2021,1289197,4884032,314,6,Markus Bauer,NA,experiment,-0.08660966728545628,0.5895722639611116,0.512,0.337,-0.599
